Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,surplusinshort,deficit,deficitinshort,,,,,,,,,
3/26/2016,26,3,2016,16.8476,24,33.5,64,100,surplus,155.6125495,1.00646778,surplus,-0.00646778,deficit,,,,,,,,,
3/27/2016,27,3,2016,20.6766,25,34.5,63,98,surplus,217.4602015,1.004619787,surplus,-0.004619787,deficit,,,,,,,,,
3/28/2016,28,3,2016,20.6766,26,35,67,98,surplus,275.0029497,1.003649596,surplus,-0.003649596,deficit,,,,,,,,,
3/29/2016,29,3,2016,19.145,26.2,35,54,98,surplus,186.2635362,1.005397716,surplus,-0.005397716,deficit,,,,,,,,,
3/30/2016,30,3,2016,19.145,26,34,64,98,surplus,217.8068088,1.004612401,surplus,-0.004612401,deficit,,,,,,,,,
3/31/2016,31,3,2016,16.0818,26,34,65,99,surplus,192.5716102,1.00521998,surplus,-0.00521998,deficit,,,,,,,,,
4/1/2016,1,4,2016,13.7844,25,34,63,100,surplus,147.1044117,1.00684442,surplus,-0.00684442,deficit,,,,,,,,,
4/2/2016,2,4,2016,18.3792,25,34,65,100,surplus,201.4822858,1.004987972,surplus,-0.004987972,deficit,,,,,,,,,
4/3/2016,3,4,2016,19.9108,25,35,56,98,surplus,179.7062987,1.005595774,surplus,-0.005595774,deficit,,,,,,,,,
4/4/2016,4,4,2016,19.145,25,34,61,98,surplus,181.836177,1.005529867,surplus,-0.005529867,deficit,,,,,,,,,
4/5/2016,5,4,2016,16.0818,25.3,34,60,95,surplus,147.4487836,1.006828326,surplus,-0.006828326,deficit,,,,,,,,,
4/6/2016,6,4,2016,16.8476,24,34,56,96,surplus,116.8791477,1.00862968,surplus,-0.00862968,deficit,,,,,,,,,
4/7/2016,7,4,2016,15.316,23.5,33.5,58,100,surplus,111.0677447,1.009085314,surplus,-0.009085314,deficit,,,,,,,,,
4/8/2016,8,4,2016,21.4424,24.5,35,52,98,surplus,156.5549305,1.006428597,surplus,-0.006428597,deficit,,,,,,,,,
4/9/2016,9,4,2016,16.8476,24.5,34.5,56,100,surplus,143.2631512,1.007029227,surplus,-0.007029227,deficit,,,,,,,,,
4/10/2016,10,4,2016,22.974,21,35,45,100,surplus,55.88471238,1.01822001,surplus,-0.01822001,deficit,,,,,,,,,
4/11/2016,11,4,2016,22.2082,21.5,33.5,64,100,surplus,150.6623626,1.006681707,surplus,-0.006681707,deficit,,,,,,,,,
4/12/2016,12,4,2016,16.8476,22.5,21.5,70,99,surplus,1.139887714,8.14859062,surplus,-7.14859062,deficit,,,,,,,,,
4/13/2016,13,4,2016,20.6766,24,33.5,65,98,surplus,186.8890795,1.005379552,surplus,-0.005379552,deficit,,,,,,,,,
4/14/2016,14,4,2016,19.9108,23.5,33,60,100,surplus,141.508452,1.00711701,surplus,-0.00711701,deficit,,,,,,,,,
4/15/2016,15,4,2016,19.629,23,32,68,100,surplus,151.3047602,1.006653149,surplus,-0.006653149,deficit,,,,,,,,,
4/16/2016,16,4,2016,19.1376,22.5,33.5,65,100,surplus,153.2284621,1.006569074,surplus,-0.006569074,deficit,,,,,,,,,
4/17/2016,17,4,2016,11.487,23.6,26,71,100,surplus,49.76713685,1.020505612,surplus,-0.020505612,deficit,,,,,,,,,
4/18/2016,18,4,2016,18.3792,25,31.5,66,100,surplus,160.2004194,1.00628139,surplus,-0.00628139,deficit,,,,,,,,,
4/19/2016,19,4,2016,19.145,26,34,59,98,surplus,191.2087428,1.005257382,surplus,-0.005257382,deficit,,,,,,,,,
4/20/2016,20,4,2016,17.6134,24,34.5,57,99,surplus,142.7017902,1.007057074,surplus,-0.007057074,deficit,,,,,,,,,
4/21/2016,21,4,2016,19.145,25.5,35,50,98,surplus,149.3754003,1.006739662,surplus,-0.006739662,deficit,,,,,,,,,
4/22/2016,22,4,2016,22.974,26,35.2,54,100,surplus,228.0921543,1.004403499,surplus,-0.004403499,deficit,,,,,,,,,
4/23/2016,23,4,2016,19.145,25.2,34.5,59,100,surplus,190.9250533,1.005265235,surplus,-0.005265235,deficit,,,,,,,,,
4/24/2016,24,4,2016,16.0818,25,35,62,100,surplus,181.6216135,1.005536436,surplus,-0.005536436,deficit,,,,,,,,,
4/25/2016,25,4,2016,16.8476,24,34,61,100,surplus,150.3643211,1.006695039,surplus,-0.006695039,deficit,,,,,,,,,
4/26/2016,26,4,2016,18.3792,23.5,32.5,68,100,surplus,160.0940089,1.006285592,surplus,-0.006285592,deficit,,,,,,,,,
4/27/2016,27,4,2016,17.6134,25.5,34,83,100,surplus,290.825444,1.003450353,surplus,-0.003450353,deficit,,,,,,,,,
4/28/2016,28,4,2016,17.6134,21,29,76,100,surplus,89.22865974,1.011334186,surplus,-0.011334186,deficit,,,,,,,,,
4/29/2016,29,4,2016,18.3792,22,33.2,55,100,surplus,86.87113078,1.011645357,surplus,-0.011645357,deficit,,,,,,,,,
4/30/2016,30,4,2016,15.316,21.5,33.5,66,100,surplus,116.2857152,1.008674102,surplus,-0.008674102,deficit,,,,,,,,,
5/1/2016,1,5,2016,18.3792,25.5,34,62,100,surplus,195.9364724,1.005129876,surplus,-0.005129876,deficit,,,,,,,,,
5/2/2016,2,5,2016,16.8476,26,33.5,67,100,surplus,204.1021609,1.004923631,surplus,-0.004923631,deficit,,,,,,,,,
5/3/2016,3,5,2016,13.0186,24,33,70,98,surplus,133.1615205,1.007566499,surplus,-0.007566499,deficit,,,,,,,,,
5/4/2016,4,5,2016,14.5502,24.5,32.5,80,100,surplus,187.4970804,1.005362014,surplus,-0.005362014,deficit,,,,,,,,,
5/5/2016,5,5,2016,19.145,21.5,33,69,99,surplus,144.4057888,1.006973219,surplus,-0.006973219,deficit,,,,,,,,,
5/6/2016,6,5,2016,14.2344,21,34,69,100,surplus,121.9846061,1.008265514,surplus,-0.008265514,deficit,,,,,,,,,
5/7/2016,7,5,2016,15.2208,22.5,32.5,65,99,surplus,107.786002,1.009364523,surplus,-0.009364523,deficit,,,,,,,,,
5/8/2016,8,5,2016,17.2602,23.5,32,73,100,surplus,163.4581148,1.006155433,surplus,-0.006155433,deficit,,,,,,,,,
5/9/2016,9,5,2016,17.874,23.5,33,65,100,surplus,151.4389304,1.006647216,surplus,-0.006647216,deficit,,,,,,,,,
5/10/2016,10,5,2016,9.9018,23.5,30,63,100,surplus,59.03222218,1.017231806,surplus,-0.017231806,deficit,,,,,,,,,
5/11/2016,11,5,2016,18.4446,22.5,30.5,70,100,surplus,117.3608405,1.008593956,surplus,-0.008593956,deficit,,,,,,,,,
5/12/2016,12,5,2016,10.0926,21.2,28.5,72,100,surplus,46.3980392,1.022027383,surplus,-0.022027383,deficit,,,,,,,,,
5/13/2016,13,5,2016,20.1546,21,32.5,70,98,surplus,135.3936877,1.007440826,surplus,-0.007440826,deficit,,,,,,,,,
5/14/2016,14,5,2016,15.4854,22.5,32.5,71,98,surplus,130.2590909,1.0077364,surplus,-0.0077364,deficit,,,,,,,,,
5/15/2016,15,5,2016,8.9118,24,28,87,100,surplus,85.08872353,1.011892201,surplus,-0.011892201,deficit,,,,,,,,,
5/16/2016,16,5,2016,17.0694,22,32,69,99,surplus,120.2901637,1.008382921,surplus,-0.008382921,deficit,,,,,,,,,
5/17/2016,17,5,2016,16.137,22,31,70,100,surplus,104.9802448,1.009617211,surplus,-0.009617211,deficit,,,,,,,,,
5/18/2016,18,5,2016,17.667,24,32.5,65,98,surplus,144.229251,1.006981814,surplus,-0.006981814,deficit,,,,,,,,,
5/19/2016,19,5,2016,18.9072,23.5,33,64,98,surplus,148.9253754,1.006760165,surplus,-0.006760165,deficit,,,,,,,,,
5/20/2016,20,5,2016,17.1558,23,31.5,77,98,surplus,156.9006904,1.00641434,surplus,-0.00641434,deficit,,,,,,,,,
5/21/2016,21,5,2016,12.2832,22.5,32.5,73,99,surplus,113.9958596,1.008849882,surplus,-0.008849882,deficit,,,,,,,,,
5/22/2016,22,5,2016,16.4844,23.5,30,78,100,surplus,141.5144163,1.007116707,surplus,-0.007116707,deficit,,,,,,,,,
5/23/2016,23,5,2016,14.0364,23.5,30,72,100,surplus,104.6894936,1.009644179,surplus,-0.009644179,deficit,,,,,,,,,
5/24/2016,24,5,2016,18.054,22.5,30,65,98,surplus,83.16996229,1.012169897,surplus,-0.012169897,deficit,,,,,,,,,
5/25/2016,25,5,2016,17.6418,22.5,32,68,100,surplus,129.5753022,1.007777543,surplus,-0.007777543,deficit,,,,,,,,,
5/26/2016,26,5,2016,13.8348,22.5,30.5,67,100,surplus,82.45432561,1.012276819,surplus,-0.012276819,deficit,,,,,,,,,
5/27/2016,27,5,2016,14.373,22,32,73,100,surplus,119.1322535,1.008465089,surplus,-0.008465089,deficit,,,,,,,,,
5/28/2016,28,5,2016,14.7852,24,31,73,100,surplus,133.8736457,1.007525947,surplus,-0.007525947,deficit,,,,,,,,,
5/29/2016,29,5,2016,16.0056,23.5,32.5,72,100,surplus,157.1775743,1.006402968,surplus,-0.006402968,deficit,,,,,,,,,
5/30/2016,30,5,2016,15.516,21,30,68,100,surplus,68.5286654,1.014808526,surplus,-0.014808526,deficit,,,,,,,,,
5/31/2016,31,5,2016,16.5222,24,32,62,100,surplus,120.9872221,1.008334221,surplus,-0.008334221,deficit,,,,,,,,,
6/1/2016,1,6,2016,17.1036,22.5,33,65,100,surplus,129.9668489,1.007753931,surplus,-0.007753931,deficit,,,,,,,,,
6/2/2016,2,6,2016,12.5568,22,30,76,98,surplus,85.94397965,1.011772465,surplus,-0.011772465,deficit,,,,,,,,,
6/3/2016,3,6,2016,11.4318,22,30.5,70,98,surplus,70.14829413,1.014461673,surplus,-0.014461673,deficit,,,,,,,,,
6/4/2016,4,6,2016,19.1394,23,31.5,65,98,surplus,119.948283,1.008407015,surplus,-0.008407015,deficit,,,,,,,,,
6/5/2016,5,6,2016,11.1222,21,26.5,80,99,surplus,44.48136422,1.022998358,surplus,-0.022998358,deficit,,,,,,,,,
6/6/2016,6,6,2016,14.9562,21.5,34,68,100,surplus,129.6471221,1.007773201,surplus,-0.007773201,deficit,,,,,,,,,
6/7/2016,7,6,2016,5.0256,21,25.5,85,100,surplus,27.955396,1.037098323,surplus,-0.037098323,deficit,,,,,,,,,
6/8/2016,8,6,2016,19.53,21.5,31,50,100,surplus,28.83337044,1.035928096,surplus,-0.035928096,deficit,,,,,,,,,
6/9/2016,9,6,2016,10.6938,21,31,68,100,surplus,60.76006609,1.016733583,surplus,-0.016733583,deficit,,,,,,,,,
6/10/2016,10,6,2016,11.466,23,29.5,71,99,surplus,73.7704645,1.013741839,surplus,-0.013741839,deficit,,,,,,,,,
6/11/2016,11,6,2016,16.7454,23,31.5,54,99,surplus,66.17701854,1.015342831,surplus,-0.015342831,deficit,,,,,,,,,
6/12/2016,12,6,2016,9.3258,21.5,28,70,100,surplus,38.89287007,1.026390189,surplus,-0.026390189,deficit,,,,,,,,,
6/13/2016,13,6,2016,15.7176,20.5,30,60,99,surplus,35.22363906,1.029219569,surplus,-0.029219569,deficit,,,,,,,,,
6/14/2016,14,6,2016,18.162,22.5,31.5,50,100,surplus,48.47888946,1.021061992,surplus,-0.021061992,deficit,,,,,,,,,
6/15/2016,15,6,2016,16.7292,23.5,27,78,100,surplus,97.50139992,1.010362544,surplus,-0.010362544,deficit,,,,,,,,,
6/16/2016,16,6,2016,15.3054,21.2,29.5,60,98,surplus,35.25770361,1.029190515,surplus,-0.029190515,deficit,,,,,,,,,
6/17/2016,17,6,2016,14.8356,20.5,30,52,98,surplus,7.549434231,1.152684944,surplus,-0.152684944,deficit,,,,,,,,,
6/18/2016,18,6,2016,15.6726,23,31,50,98,surplus,40.82088474,1.025112451,surplus,-0.025112451,deficit,,,,,,,,,
6/19/2016,19,6,2016,16.0578,23,30,51,98,surplus,34.71506926,1.029660328,surplus,-0.029660328,deficit,,,,,,,,,
6/20/2016,20,6,2016,10.9242,22,28,58,100,surplus,23.38171565,1.044679327,surplus,-0.044679327,deficit,,,,,,,,,
6/21/2016,21,6,2016,10.0764,22.2,28.5,58,100,surplus,27.47989704,1.037764497,surplus,-0.037764497,deficit,,,,,,,,,
6/22/2016,22,6,2016,13.4226,23,30,49,98,surplus,25.61199967,1.040630587,surplus,-0.040630587,deficit,,,,,,,,,
6/23/2016,23,6,2016,14.526,22.5,30,50,100,surplus,27.60646188,1.037584855,surplus,-0.037584855,deficit,,,,,,,,,
6/24/2016,24,6,2016,8.6436,23,29.5,70,100,surplus,58.44464093,1.017408064,surplus,-0.017408064,deficit,,,,,,,,,
6/25/2016,25,6,2016,10.7226,22.5,29.1,62,99,surplus,42.39757857,1.024156002,surplus,-0.024156002,deficit,,,,,,,,,
6/26/2016,26,6,2016,10.7208,22.5,29,57,98,surplus,29.57073146,1.035000854,surplus,-0.035000854,deficit,,,,,,,,,
6/27/2016,27,6,2016,9.387,22.5,29,60,100,surplus,35.68971196,1.028826991,surplus,-0.028826991,deficit,,,,,,,,,
6/28/2016,28,6,2016,11.583,22,29,64,100,surplus,45.21447634,1.022617027,surplus,-0.022617027,deficit,,,,,,,,,
6/29/2016,29,6,2016,13.761,23,27,60,100,surplus,33.4758967,1.030792067,surplus,-0.030792067,deficit,,,,,,,,,
6/30/2016,30,6,2016,9.837,23,29,48,100,surplus,17.50315408,1.060594478,surplus,-0.060594478,deficit,,,,,,,,,
7/1/2016,1,7,2016,10.9134,22,22.5,60,100,deficit,-5.687864331,0.850475436,deficit,0.149524564,surplus,,,,,,,,,
7/2/2016,2,7,2016,10.6902,22.5,29,60,98,surplus,35.86539868,1.028681731,surplus,-0.028681731,deficit,,,,,,,,,
7/3/2016,3,7,2016,7.6284,23.5,29,68,100,surplus,50.3097102,1.020279981,surplus,-0.020279981,deficit,,,,,,,,,
7/4/2016,4,7,2016,14.2164,22.5,30,58,100,surplus,51.29318513,1.01988341,surplus,-0.01988341,deficit,,,,,,,,,
7/5/2016,5,7,2016,12.231,23,29,60,100,surplus,47.52477969,1.021493922,surplus,-0.021493922,deficit,,,,,,,,,
7/6/2016,6,7,2016,12.852,23,31,51,100,surplus,42.50759976,1.024091974,surplus,-0.024091974,deficit,,,,,,,,,
7/7/2016,7,7,2016,11.2626,23,30,52,100,surplus,34.02122091,1.030283556,surplus,-0.030283556,deficit,,,,,,,,,
7/8/2016,8,7,2016,9.8046,23,30,57,100,surplus,41.77983975,1.024521921,surplus,-0.024521921,deficit,,,,,,,,,
7/9/2016,9,7,2016,11.1114,23.5,30,56,100,surplus,48.04013955,1.02125844,surplus,-0.02125844,deficit,,,,,,,,,
7/10/2016,10,7,2016,7.8426,23,27,71,100,surplus,39.93392402,1.025684542,surplus,-0.025684542,deficit,,,,,,,,,
7/11/2016,11,7,2016,10.7316,23,29,60,100,surplus,43.38472573,1.023593405,surplus,-0.023593405,deficit,,,,,,,,,
7/12/2016,12,7,2016,17.3826,23,30,48,100,surplus,30.27482024,1.034159048,surplus,-0.034159048,deficit,,,,,,,,,
7/13/2016,13,7,2016,11.6352,22,28,63,100,surplus,34.76318196,1.029618062,surplus,-0.029618062,deficit,,,,,,,,,
7/14/2016,14,7,2016,9.207,22,27,72,100,surplus,38.48981754,1.026673909,surplus,-0.026673909,deficit,,,,,,,,,
7/15/2016,15,7,2016,12.0996,22,30,60,100,surplus,45.79546518,1.022323688,surplus,-0.022323688,deficit,,,,,,,,,
7/16/2016,16,7,2016,9.783,22,30,62,100,surplus,43.77425993,1.023378546,surplus,-0.023378546,deficit,,,,,,,,,
7/17/2016,17,7,2016,8.5014,22,27,78,100,surplus,45.39640553,1.022524346,surplus,-0.022524346,deficit,,,,,,,,,
7/18/2016,18,7,2016,10.3266,23,28,66,100,surplus,46.68616252,1.021888466,surplus,-0.021888466,deficit,,,,,,,,,
7/19/2016,19,7,2016,13.4802,23,28,66,100,surplus,56.77218105,1.017930086,surplus,-0.017930086,deficit,,,,,,,,,
7/20/2016,20,7,2016,9.3726,22,29,66,100,surplus,42.88748774,1.023873478,surplus,-0.023873478,deficit,,,,,,,,,
7/21/2016,21,7,2016,10.548,23,28,66,100,surplus,47.39425629,1.021554392,surplus,-0.021554392,deficit,,,,,,,,,
7/22/2016,22,7,2016,11.2158,23,28.5,64,99,surplus,47.87072794,1.021335278,surplus,-0.021335278,deficit,,,,,,,,,
7/23/2016,23,7,2016,12.4362,22,26,61,100,surplus,16.06931546,1.066360015,surplus,-0.066360015,deficit,,,,,,,,,
7/24/2016,24,7,2016,9.8838,22.2,27.5,66,100,surplus,35.0961756,1.029328802,surplus,-0.029328802,deficit,,,,,,,,,
7/25/2016,25,7,2016,12.1878,21.5,29.5,54,100,surplus,21.87591213,1.047902099,surplus,-0.047902099,deficit,,,,,,,,,
7/26/2016,26,7,2016,7.4106,22,27,78,98,surplus,39.3996743,1.026041888,surplus,-0.026041888,deficit,,,,,,,,,
7/27/2016,27,7,2016,12.3336,22,30,56,98,surplus,32.81531246,1.031431406,surplus,-0.031431406,deficit,,,,,,,,,
7/28/2016,28,7,2016,12.4128,21,28,56,100,surplus,10.62986705,1.103843594,surplus,-0.103843594,deficit,,,,,,,,,
7/29/2016,29,7,2016,13.3722,22,30,52,98,surplus,23.17767671,1.045090386,surplus,-0.045090386,deficit,,,,,,,,,
7/30/2016,30,7,2016,12.3354,22.5,30,53,100,surplus,33.32794781,1.030932987,surplus,-0.030932987,deficit,,,,,,,,,
7/31/2016,31,7,2016,10.8774,23.2,29,63,100,surplus,52.1526862,1.019549315,surplus,-0.019549315,deficit,,,,,,,,,
8/1/2016,1,8,2016,10.9224,23,28,69,100,surplus,54.68209076,1.018628187,surplus,-0.018628187,deficit,,,,,,,,,
8/2/2016,2,8,2016,9.495,23,27.5,76,98,surplus,55.03921108,1.018505081,surplus,-0.018505081,deficit,,,,,,,,,
8/3/2016,3,8,2016,9.1422,22.5,27,68,98,surplus,33.27102064,1.030987554,surplus,-0.030987554,deficit,,,,,,,,,
8/4/2016,4,8,2016,14.2434,21.5,29,50,100,surplus,7.618119395,1.151100326,surplus,-0.151100326,deficit,,,,,,,,,
8/5/2016,5,8,2016,13.8258,21,29.5,57,100,surplus,26.08749843,1.039860491,surplus,-0.039860491,deficit,,,,,,,,,
8/6/2016,6,8,2016,10.0152,22,27,80,100,surplus,54.54499867,1.018675881,surplus,-0.018675881,deficit,,,,,,,,,
8/7/2016,7,8,2016,10.4346,22,28,66,100,surplus,38.35698179,1.026768758,surplus,-0.026768758,deficit,,,,,,,,,
8/8/2016,8,8,2016,9.0468,23,27.5,64,98,surplus,33.55260711,1.030719506,surplus,-0.030719506,deficit,,,,,,,,,
8/9/2016,9,8,2016,11.8476,23,28,62,98,surplus,39.46887198,1.025995043,surplus,-0.025995043,deficit,,,,,,,,,
8/10/2016,10,8,2016,9.54,23,27.5,70,98,surplus,44.93761512,1.022759542,surplus,-0.022759542,deficit,,,,,,,,,
8/11/2016,11,8,2016,10.2978,22.1,28,62,98,surplus,28.57386264,1.036266228,surplus,-0.036266228,deficit,,,,,,,,,
8/12/2016,12,8,2016,8.2584,22.2,28.5,60,96,surplus,23.79725024,1.043864939,surplus,-0.043864939,deficit,,,,,,,,,
8/13/2016,13,8,2016,12.5676,22.5,29.5,58,98,surplus,39.09550627,1.026249815,surplus,-0.026249815,deficit,,,,,,,,,
8/14/2016,14,8,2016,9.63,23,29,62,98,surplus,41.48378405,1.024701248,surplus,-0.024701248,deficit,,,,,,,,,
8/15/2016,15,8,2016,11.1186,23,30,52,100,surplus,33.763298,1.030521958,surplus,-0.030521958,deficit,,,,,,,,,
8/16/2016,16,8,2016,7.0092,22.5,27,72,100,surplus,35.3887645,1.029079265,surplus,-0.029079265,deficit,,,,,,,,,
8/17/2016,17,8,2016,8.6994,22,26.5,71,98,surplus,30.20564922,1.034239951,surplus,-0.034239951,deficit,,,,,,,,,
8/18/2016,18,8,2016,14.1372,22,29.5,54,98,surplus,25.07648493,1.041534302,surplus,-0.041534302,deficit,,,,,,,,,
8/19/2016,19,8,2016,11.457,22,28.5,65,99,surplus,41.34791443,1.024784428,surplus,-0.024784428,deficit,,,,,,,,,
8/20/2016,20,8,2016,15.5106,21.5,30.5,52,96,surplus,19.68024089,1.0535325,surplus,-0.0535325,deficit,,,,,,,,,
8/21/2016,21,8,2016,6.8958,24,27.5,67,95,surplus,35.47340136,1.029007872,surplus,-0.029007872,deficit,,,,,,,,,
8/22/2016,22,8,2016,14.229,22.5,30,52,96,surplus,25.61574617,1.040624403,surplus,-0.040624403,deficit,,,,,,,,,
8/23/2016,23,8,2016,11.5398,22,29,60,98,surplus,32.9994141,1.031250572,surplus,-0.031250572,deficit,,,,,,,,,
8/24/2016,24,8,2016,10.8306,22,30.1,53,100,surplus,27.20604344,1.038159137,surplus,-0.038159137,deficit,,,,,,,,,
8/25/2016,25,8,2016,10.413,22.5,29.5,59,100,surplus,39.68846167,1.0258475,surplus,-0.0258475,deficit,,,,,,,,,
8/26/2016,26,8,2016,7.3386,22,27.5,70,98,surplus,31.71630504,1.032555999,surplus,-0.032555999,deficit,,,,,,,,,
8/27/2016,27,8,2016,11.2572,22.5,27.5,80,100,surplus,69.11323102,1.014681435,surplus,-0.014681435,deficit,,,,,,,,,
8/28/2016,28,8,2016,14.9572,22,25,92,98,surplus,74.65263443,1.013577247,surplus,-0.013577247,deficit,,,,,,,,,
8/29/2016,29,8,2016,15.9804,22,30.5,50,100,surplus,27.39929383,1.037879801,surplus,-0.037879801,deficit,,,,,,,,,
8/30/2016,30,8,2016,10.9152,21,27,61,99,surplus,12.72176995,1.085311348,surplus,-0.085311348,deficit,,,,,,,,,
8/31/2016,31,8,2016,10.8054,22,29,59,98,surplus,29.63973849,1.03491652,surplus,-0.03491652,deficit,,,,,,,,,
9/1/2016,1,9,2016,12.123,22,30,62,100,surplus,50.95345029,1.020018637,surplus,-0.020018637,deficit,,,,,,,,,
9/2/2016,2,9,2016,15.1614,22.1,30.5,62,100,surplus,67.44089216,1.015050972,surplus,-0.015050972,deficit,,,,,,,,,
9/3/2016,3,9,2016,15.966,22,30.5,52,96,surplus,25.924253,1.040121564,surplus,-0.040121564,deficit,,,,,,,,,
9/4/2016,4,9,2016,12.159,23,30,56,100,surplus,45.9150153,1.022264269,surplus,-0.022264269,deficit,,,,,,,,,
9/5/2016,5,9,2016,8.3052,22.5,28,66,100,surplus,36.70412368,1.028007969,surplus,-0.028007969,deficit,,,,,,,,,
9/6/2016,6,9,2016,8.0856,22,28,77,99,surplus,48.15686216,1.021205821,surplus,-0.021205821,deficit,,,,,,,,,
9/7/2016,7,9,2016,15.183,23,30.5,52,98,surplus,41.73141218,1.024551076,surplus,-0.024551076,deficit,,,,,,,,,
9/8/2016,8,9,2016,15.9354,22,30.1,56,100,surplus,43.6519262,1.0234456,surplus,-0.0234456,deficit,,,,,,,,,
9/9/2016,9,9,2016,12.6144,23,29.8,60,100,surplus,55.90228113,1.018214179,surplus,-0.018214179,deficit,,,,,,,,,
9/10/2016,10,9,2016,12.987,23.1,27,80,100,surplus,78.70569174,1.01286907,surplus,-0.01286907,deficit,,,,,,,,,
9/11/2016,11,9,2016,13.068,21,28.5,66,98,surplus,36.04521031,1.02853457,surplus,-0.02853457,deficit,,,,,,,,,
9/12/2016,12,9,2016,10.1754,21.2,28.5,65,98,surplus,30.65112334,1.033725535,surplus,-0.033725535,deficit,,,,,,,,,
9/13/2016,13,9,2016,13.986,22,29,56,98,surplus,26.07429,1.039881488,surplus,-0.039881488,deficit,,,,,,,,,
9/14/2016,14,9,2016,8.757,23,29.5,70,98,surplus,56.5857398,1.017990226,surplus,-0.017990226,deficit,,,,,,,,,
9/15/2016,15,9,2016,10.4868,22.5,28.5,62,99,surplus,37.24061606,1.02759335,surplus,-0.02759335,deficit,,,,,,,,,
9/16/2016,16,9,2016,14.4576,22.5,30,58,98,surplus,48.01278951,1.021270808,surplus,-0.021270808,deficit,,,,,,,,,
9/17/2016,17,9,2016,18.9378,21,30,52,95,surplus,5.756551997,1.210236323,surplus,-0.210236323,deficit,,,,,,,,,
9/18/2016,18,9,2016,15.3126,22,30,50,98,surplus,18.10747671,1.058453974,surplus,-0.058453974,deficit,,,,,,,,,
9/19/2016,19,9,2016,14.4,23,30.1,52,99,surplus,38.55128976,1.026630244,surplus,-0.026630244,deficit,,,,,,,,,
9/20/2016,20,9,2016,10.422,22.5,27.5,72,100,surplus,50.04116874,1.020391031,surplus,-0.020391031,deficit,,,,,,,,,
9/21/2016,21,9,2016,15.0336,22.5,30,52,100,surplus,34.4286285,1.029914479,surplus,-0.029914479,deficit,,,,,,,,,
9/22/2016,22,9,2016,9.1926,22,29,68,96,surplus,41.16663951,1.024896282,surplus,-0.024896282,deficit,,,,,,,,,
9/23/2016,23,9,2016,11.1996,23,29.5,62,98,surplus,50.16718037,1.020338771,surplus,-0.020338771,deficit,,,,,,,,,
9/24/2016,24,9,2016,13.9824,23,30,52,98,surplus,34.97591656,1.029432613,surplus,-0.029432613,deficit,,,,,,,,,
9/25/2016,25,9,2016,14.499,22,28.5,76,98,surplus,77.25644537,1.013113646,surplus,-0.013113646,deficit,,,,,,,,,
9/26/2016,26,9,2016,17.3304,23,29,69,100,surplus,92.53890436,1.010924317,surplus,-0.010924317,deficit,,,,,,,,,
9/27/2016,27,9,2016,20.7036,22,31,50,100,surplus,37.97610515,1.027044493,surplus,-0.027044493,deficit,,,,,,,,,
9/28/2016,28,9,2016,16.776,22.5,31,55,98,surplus,54.58923167,1.018660465,surplus,-0.018660465,deficit,,,,,,,,,
9/29/2016,29,9,2016,16.389,22.2,31,50,98,surplus,31.24148702,1.033067157,surplus,-0.033067157,deficit,,,,,,,,,
9/30/2016,30,9,2016,14.9832,22.5,30.5,65,98,surplus,77.55129973,1.013063135,surplus,-0.013063135,deficit,,,,,,,,,
10/1/2016,1,10,2016,14.3712,21.5,29.5,60,100,surplus,40.83888914,1.025101102,surplus,-0.025101102,deficit,,,,,,,,,
10/2/2016,2,10,2016,10.4076,23,29,66,100,surplus,54.8748404,1.01856154,surplus,-0.01856154,deficit,,,,,,,,,
10/3/2016,3,10,2016,17.8902,22.5,31,60,98,surplus,77.40116252,1.013088806,surplus,-0.013088806,deficit,,,,,,,,,
10/4/2016,4,10,2016,15.7788,22,31,54,98,surplus,42.22048785,1.024259781,surplus,-0.024259781,deficit,,,,,,,,,
10/5/2016,5,10,2016,15.705,22,29,58,98,surplus,33.78886325,1.03049816,surplus,-0.03049816,deficit,,,,,,,,,
10/6/2016,6,10,2016,15.6078,22,29,58,100,surplus,37.72425759,1.027229958,surplus,-0.027229958,deficit,,,,,,,,,
10/7/2016,7,10,2016,13.8582,23,29,58,100,surplus,46.52076335,1.021967997,surplus,-0.021967997,deficit,,,,,,,,,
10/8/2016,8,10,2016,13.6962,22,31.2,66,100,surplus,81.33243774,1.012448272,surplus,-0.012448272,deficit,,,,,,,,,
10/9/2016,9,10,2016,14.0418,22.5,31,64,100,surplus,80.1985612,1.012626492,surplus,-0.012626492,deficit,,,,,,,,,
10/10/2016,10,10,2016,16.3908,22,30,56,98,surplus,39.08374524,1.026257922,surplus,-0.026257922,deficit,,,,,,,,,
10/11/2016,11,10,2016,6.543,23,32,70,100,surplus,62.94122301,1.016144337,surplus,-0.016144337,deficit,,,,,,,,,
10/12/2016,12,10,2016,16.0488,21,28.5,56,98,surplus,10.76294917,1.102428066,surplus,-0.102428066,deficit,,,,,,,,,
10/13/2016,13,10,2016,16.5582,21.5,29.5,57,100,surplus,34.89645156,1.029501613,surplus,-0.029501613,deficit,,,,,,,,,
10/14/2016,14,10,2016,12.2328,20.5,31.3,68,90,surplus,51.4768968,1.019811044,surplus,-0.019811044,deficit,,,,,,,,,
